symbol,name,currency,market,exchange,exchange timezone
^NQUSB20101010T,,,,,
^NQUSB20101020,,,,,
^NQUSB20101020AUDN,,,,,
^NQUSB20101020CAD,,,,,
^NQUSB20101020CADN,,,,,
^NQUSB20101020CADT,,,,,
^NQUSB20101020EUR,,,,,
^NQUSB20101020GBP,,,,,
^NQUSB20101020GBPN,,,,,
^NQUSB20101020GBPT,,,,,
^NQUSB20101020JPY,,,,,
^NQUSB20101020JPYN,,,,,
^NQUSB20101020LMEUR,,,,,
^NQUSB20101020LMJPY,,,,,
^NQUSB20101020LMN,,,,,
^NQUSB20101020LMT,,,,,
^NQUSB20101020N,,,,,
^NQUSB20101025AUD,,,,,
^NQUSB20101025AUDN,,,,,
^NQUSB20101025AUDT,,,,,
^NQUSB20101025CADN,,,,,
^NQUSB20101025EUR,,,,,
^NQUSB20101025EURT,,,,,
^NQUSB20101025GBP,,,,,
^NQUSB20101025GBPN,,,,,
^NQUSB20101025GBPT,,,,,
^NQUSB20101025JPYN,,,,,
^NQUSB20101025LM,,,,,
^NQUSB20101025LMAUD,,,,,
^NQUSB20101025LMCAD,,,,,
^NQUSB20101025LMEUR,,,,,
^NQUSB20101025LMGBP,,,,,
^NQUSB20101025LMJPY,,,,,
^NQUSB20101025LMN,,,,,
^NQUSB20101025LMT,,,,,
^NQUSB20101025N,,,,,
^NQUSB201010LMAUDN,,,,,
^NQUSB201010LMCADN,,,,,
^NQUSB201010LMEUR,,,,,
^NQUSB201010LMEURT,,,,,
^NQUSB201010LMJPY,,,,,
^NQUSB201010LMJPYT,,,,,
^NQUSB20102010,,,,,
^NQUSB20102010AUDN,,,,,
^NQUSB20102010CADT,,,,,
^NQUSB20102010EUR,,,,,
^NQUSB20102010EURN,,,,,
^NQUSB20102010EURT,,,,,
^NQUSB20102010GBP,,,,,
^NQUSB20102010GBPT,,,,,
^NQUSB20102010JPY,,,,,
^NQUSB20102010JPYT,,,,,
^NQUSB20102010LMAUD,,,,,
^NQUSB20102010LMCAD,,,,,
^NQUSB20102010LMGBP,,,,,
^NQUSB20102010LMN,,,,,
^NQUSB20102010LMT,,,,,
^NQUSB20102010N,,,,,
^NQUSB20102010T,,,,,
^NQUSB20102015AUD,,,,,
^NQUSB20102015AUDT,,,,,
^NQUSB20102015CADN,,,,,
^NQUSB20102015CADT,,,,,
^NQUSB20102015EUR,,,,,
^NQUSB20102015EURN,,,,,
^NQUSB20102015GBP,,,,,
^NQUSB20102015GBPN,,,,,
^NQUSB20102015GBPT,,,,,
^NQUSB20102015JPYN,,,,,
^NQUSB20102015LMAUD,,,,,
^NQUSB20102015LMEUR,,,,,
^NQUSB20102015LMGBP,,,,,
^NQUSB20102015LMN,,,,,
^NQUSB20102015N,,,,,
^NQUSB20102020,,,,,
^NQUSB20102020AUD,,,,,
^NQUSB20102020AUDN,,,,,
^NQUSB20102020CAD,,,,,
^NQUSB20102020EUR,,,,,
^NQUSB20102020EURT,,,,,
^NQUSB20102020GBPN,,,,,
^NQUSB20102020GBPT,,,,,
^NQUSB20102020JPYT,,,,,
^NQUSB20102020LM,,,,,
^NQUSB20102020LMAUD,,,,,
^NQUSB20102020LMGBP,,,,,
^NQUSB20102020LMT,,,,,
^NQUSB20102020T,,,,,
^NQUSB201020LMAUD,,,,,
^NQUSB201020LMAUDN,,,,,
^NQUSB201020LMAUDT,,,,,
^NQUSB201020LMGBPN,,,,,
^NQUSB201020LMGBPT,,,,,
^NQUSB201020LMJPYN,,,,,
^NQUSB201020LMT,,,,,
^NQUSB20103010,,,,,
^NQUSB20103010AUDN,,,,,
^NQUSB20103010AUDT,,,,,
^NQUSB20103010CADN,,,,,
^NQUSB20103010EUR,,,,,
^NQUSB20103010GBPT,,,,,
^NQUSB20103010JPY,,,,,
^NQUSB20103010JPYN,,,,,
^NQUSB20103010JPYT,,,,,
^NQUSB20103010LM,,,,,
^NQUSB20103010LMAUD,,,,,
^NQUSB20103010LMCAD,,,,,
^NQUSB20103010LMGBP,,,,,
^NQUSB20103010LMJPY,,,,,
^NQUSB20103010LMN,,,,,
^NQUSB20103010LMT,,,,,
^NQUSB20103010T,,,,,
^NQUSB20103015,,,,,
^NQUSB20103015AUD,,,,,
^NQUSB20103015AUDN,,,,,
^NQUSB20103015AUDT,,,,,
^NQUSB20103015CAD,,,,,
^NQUSB20103015CADT,,,,,
^NQUSB20103015EUR,,,,,
^NQUSB20103015EURN,,,,,
^NQUSB20103015GBP,,,,,
^NQUSB20103015GBPN,,,,,
^NQUSB20103015GBPT,,,,,
^NQUSB20103015LMAUD,,,,,
^NQUSB20103015LMCAD,,,,,
^NQUSB20103015LMGBP,,,,,
^NQUSB20103015LMJPY,,,,,
^NQUSB20103015LMT,,,,,
^NQUSB20103015N,,,,,
^NQUSB20103015T,,,,,
^NQUSB201030LMAUDN,,,,,
^NQUSB201030LMAUDT,,,,,
^NQUSB201030LMEUR,,,,,
^NQUSB201030LMGBP,,,,,
^NQUSB201030LMJPYN,,,,,
^NQUSB201030LMN,,,,,
^NQUSB201030LMT,,,,,
^NQUSB30201020,,,,,
^NQUSB30201020AUD,,,,,
^NQUSB30201020AUDT,,,,,
^NQUSB30201020CAD,,,,,
^NQUSB30201020CADN,,,,,
^NQUSB30201020CADT,,,,,
^NQUSB30201020EUR,,,,,
^NQUSB30201020EURN,,,,,
^NQUSB30201020EURT,,,,,
^NQUSB30201020GBP,,,,,
^NQUSB30201020GBPT,,,,,
^NQUSB30201020JPY,,,,,
^NQUSB30201020JPYN,,,,,
^NQUSB30201020JPYT,,,,,
^NQUSB30201020LMAUD,,,,,
^NQUSB30201020LMCAD,,,,,
^NQUSB30201020LMEUR,,,,,
^NQUSB30201020LMGBP,,,,,
^NQUSB30201020LMT,,,,,
^NQUSB30201020N,,,,,
^NQUSB30201020T,,,,,
^NQUSB30201025AUD,,,,,
^NQUSB30201025AUDN,,,,,
^NQUSB30201025AUDT,,,,,
^NQUSB30201025CAD,,,,,
^NQUSB30201025GBP,,,,,
^NQUSB30201025GBPN,,,,,
^NQUSB30201025GBPT,,,,,
^NQUSB30201025JPY,,,,,
^NQUSB30201025JPYT,,,,,
^NQUSB30201025N,,,,,
^NQUSB30201030AUDN,,,,,
^NQUSB30201030AUDT,,,,,
^NQUSB30201030CADN,,,,,
^NQUSB30201030EUR,,,,,
^NQUSB30201030EURT,,,,,
^NQUSB30201030JPY,,,,,
^NQUSB30201030LM,,,,,
^NQUSB30201030LMAUD,,,,,
^NQUSB30201030LMEUR,,,,,
^NQUSB30201030LMGBP,,,,,
^NQUSB30201030LMN,,,,,
^NQUSB30201030N,,,,,
^NQUSB30201030T,,,,,
^NQUSB302010LMCAD,,,,,
^NQUSB302010LMGBP,,,,,
^NQUSB302010LMJPYN,,,,,
^NQUSB302010LMN,,,,,
^NQUSB302010LMT,,,,,
^NQUSB30202000,,,,,
^NQUSB30202000CAD,,,,,
^NQUSB30202000CADN,,,,,
^NQUSB30202000CADT,,,,,
^NQUSB30202000GBPN,,,,,
^NQUSB30202000GBPT,,,,,
^NQUSB30202000JPY,,,,,
^NQUSB30202000LM,,,,,
^NQUSB30202000LMEUR,,,,,
^NQUSB30202000LMGBP,,,,,
^NQUSB30202000LMN,,,,,
^NQUSB30202000LMT,,,,,
^NQUSB30202000N,,,,,
^NQUSB30202000T,,,,,
^NQUSB30202010,,,,,
^NQUSB30202010AUD,,,,,
^NQUSB30202010CAD,,,,,
^NQUSB30202010CADN,,,,,
^NQUSB30202010CADT,,,,,
^NQUSB30202010EUR,,,,,
^NQUSB30202010EURN,,,,,
^NQUSB30202010EURT,,,,,
^NQUSB30202010GBP,,,,,
^NQUSB30202010JPY,,,,,
^NQUSB30202010JPYT,,,,,
^NQUSB30202010LM,,,,,
^NQUSB30202010LMAUD,,,,,
^NQUSB30202010LMCAD,,,,,
^NQUSB30202010LMJPY,,,,,
^NQUSB30202010N,,,,,
^NQUSB30202010T,,,,,
^NQUSB30202015AUD,,,,,
^NQUSB30202015AUDT,,,,,
^NQUSB30202015CADN,,,,,
^NQUSB30202015EUR,,,,,
^NQUSB30202015GBP,,,,,
^NQUSB30202015GBPN,,,,,
^NQUSB30202015GBPT,,,,,
^NQUSB30202015JPY,,,,,
^NQUSB30202015JPYT,,,,,
^NQUSB30202015LM,,,,,
^NQUSB30202015LMAUD,,,,,
^NQUSB30202015LMCAD,,,,,
^NQUSB30202015LMGBP,,,,,
^NQUSB30202015LMJPY,,,,,
^NQUSB30202015LMN,,,,,
^NQUSB30202015LMT,,,,,
^NQUSB30202015N,,,,,
^NQUSB302020LMAUDN,,,,,
^NQUSB302020LMCADN,,,,,
^NQUSB302020LMEURT,,,,,
^NQUSB302020LMGBPT,,,,,
^NQUSB302020LMJPYN,,,,,
^NQUSB302020LMJPYT,,,,,
^NQUSB30203000,,,,,
^NQUSB30203000CAD,,,,,
^NQUSB30203000CADN,,,,,
^NQUSB30203000EURN,,,,,
^NQUSB30203000EURT,,,,,
^NQUSB30203000JPYN,,,,,
^NQUSB30203000T,,,,,
^NQUSB30203010AUD,,,,,
^NQUSB30203010AUDN,,,,,
^NQUSB30203010CADN,,,,,
^NQUSB30203010CADT,,,,,
^NQUSB30203010EURN,,,,,
^NQUSB30203010N,,,,,
^NQUSB30203020,,,,,
^NQUSB30203020AUD,,,,,
^NQUSB30203020EURN,,,,,
^NQUSB30203020EURT,,,,,
^NQUSB30203020GBP,,,,,
^NQUSB30203020GBPN,,,,,
^NQUSB30203020JPY,,,,,
^NQUSB30203020LM,,,,,
^NQUSB30203020LMAUD,,,,,
^NQUSB30203020LMN,,,,,
^NQUSB30203020LMT,,,,,
^NQUSB30203020T,,,,,
^NQUSB303010LMAUD,,,,,
^NQUSB303010LMAUDN,,,,,
^NQUSB303010LMEURT,,,,,
^NQUSB303010LMGBPT,,,,,
^NQUSB303010LMJPYN,,,,,
^NQUSB303010LMJPYT,,,,,
^NQUSB30302010,,,,,
^NQUSB30302010AUDT,,,,,
^NQUSB30302010CAD,,,,,
^NQUSB30302010CADN,,,,,
^NQUSB30302010CADT,,,,,
^NQUSB30302010EUR,,,,,
^NQUSB30302010EURN,,,,,
^NQUSB30302010GBP,,,,,
^NQUSB30302010JPYN,,,,,
^NQUSB30302010JPYT,,,,,
^NQUSB30302010LMAUD,,,,,
^NQUSB30302010LMT,,,,,
^NQUSB30302010N,,,,,
^NQUSB30302010T,,,,,
^NQUSB30302020AUDN,,,,,
^NQUSB30302020CAD,,,,,
^NQUSB30302020CADT,,,,,
^NQUSB30302020EUR,,,,,
^NQUSB30302020EURN,,,,,
^NQUSB30302020EURT,,,,,
^NQUSB30302020GBPT,,,,,
^NQUSB30302020JPYN,,,,,
^NQUSB30302020JPYT,,,,,
^NQUSB30302020LMAUD,,,,,
^NQUSB30302020LMGBP,,,,,
^NQUSB30302020LMJPY,,,,,
^NQUSB30302020LMN,,,,,
^NQUSB30302020LMT,,,,,
^NQUSB30302020N,,,,,
^NQUSB30302020T,,,,,
^NQUSB30302025,,,,,
^NQUSB30302025AUDN,,,,,
^NQUSB30302025AUDT,,,,,
^NQUSB30302025CAD,,,,,
^NQUSB30302025CADN,,,,,
^NQUSB30302025CADT,,,,,
^NQUSB30302025EURN,,,,,
^NQUSB30302025GBP,,,,,
^NQUSB30302025GBPN,,,,,
^NQUSB30302025JPY,,,,,
^NQUSB30302025JPYN,,,,,
^NQUSB30302025LM,,,,,
^NQUSB30302025LMAUD,,,,,
^NQUSB30302025LMEUR,,,,,
^NQUSB30302025LMGBP,,,,,
^NQUSB30302025LMJPY,,,,,
^NQUSB30302025LMN,,,,,
^NQUSB30302025LMT,,,,,
^NQUSB30302025N,,,,,
^NQUSB303020LM,,,,,
^NQUSB303020LMAUDN,,,,,
^NQUSB303020LMAUDT,,,,,
^NQUSB303020LMEUR,,,,,
^NQUSB303020LMGBPN,,,,,
^NQUSB303020LMGBPT,,,,,
^NQUSB303020LMJPY,,,,,
^NQUSB35101010,,,,,
^NQUSB35101010AUDN,,,,,
^NQUSB35101010AUDT,,,,,
^NQUSB35101010EUR,,,,,
^NQUSB35101010EURT,,,,,
^NQUSB35101010GBPT,,,,,
^NQUSB35101010JPY,,,,,
^NQUSB35101010N,,,,,
^NQUSB35101015,,,,,
^NQUSB35101015AUD,,,,,
^NQUSB35101015AUDT,,,,,
^NQUSB35101015CAD,,,,,
^NQUSB35101015CADN,,,,,
^NQUSB35101015CADT,,,,,
^NQUSB35101015EUR,,,,,
^NQUSB35101015EURN,,,,,
^NQUSB35101015GBP,,,,,
^NQUSB35101015GBPN,,,,,
^NQUSB35101015GBPT,,,,,
^NQUSB35101015JPYN,,,,,
^NQUSB35101015JPYT,,,,,
^NQUSB35101015LM,,,,,
^NQUSB35101015LMCAD,,,,,
^NQUSB35101015LMT,,,,,
^NQUSB35101015N,,,,,
^NQUSB35101015T,,,,,
^NQUSB351010LMCAD,,,,,
^NQUSB351010LMCADT,,,,,
^NQUSB351010LMEUR,,,,,
^NQUSB351010LMEURN,,,,,
^NQUSB351010LMEURT,,,,,
^NQUSB351010LMJPYN,,,,,
^NQUSB35102000AUDT,,,,,
^NQUSB35102000CADN,,,,,
^NQUSB35102000EUR,,,,,
^NQUSB35102000EURT,,,,,
^NQUSB35102000GBPT,,,,,
^NQUSB35102000JPY,,,,,
^NQUSB35102000JPYN,,,,,
^NQUSB35102000N,,,,,
^NQUSB35102010AUD,,,,,
^NQUSB35102010CAD,,,,,
^NQUSB35102010CADN,,,,,
^NQUSB35102010CADT,,,,,
^NQUSB35102010EUR,,,,,
^NQUSB35102010EURN,,,,,
^NQUSB35102010EURT,,,,,
^NQUSB35102010GBPN,,,,,
^NQUSB35102010GBPT,,,,,
^NQUSB35102010JPY,,,,,
^NQUSB35102010JPYN,,,,,
^NQUSB35102010LM,,,,,
^NQUSB35102010LMAUD,,,,,
^NQUSB35102010LMCAD,,,,,
^NQUSB35102010LMGBP,,,,,
^NQUSB35102010LMT,,,,,
^NQUSB35102010N,,,,,
^NQUSB35102010T,,,,,
^NQUSB35102015,,,,,
^NQUSB35102015AUDN,,,,,
^NQUSB35102015AUDT,,,,,
^NQUSB35102015CAD,,,,,
^NQUSB35102015CADN,,,,,
^NQUSB35102015EUR,,,,,
^NQUSB35102015EURN,,,,,
^NQUSB35102015EURT,,,,,
^NQUSB35102015GBP,,,,,
^NQUSB35102015GBPT,,,,,
^NQUSB35102015JPY,,,,,
^NQUSB35102015JPYN,,,,,
^NQUSB35102015LM,,,,,
^NQUSB35102015LMAUD,,,,,
^NQUSB35102015LMCAD,,,,,
^NQUSB35102015LMEUR,,,,,
^NQUSB35102015LMGBP,,,,,
^NQUSB35102015LMJPY,,,,,
^NQUSB35102015LMT,,,,,
^NQUSB35102015N,,,,,
^NQUSB35102020,,,,,
^NQUSB35102020AUDT,,,,,
^NQUSB35102020CADT,,,,,
^NQUSB35102020EUR,,,,,
^NQUSB35102020EURN,,,,,
^NQUSB35102020EURT,,,,,
^NQUSB35102020GBP,,,,,
^NQUSB35102020JPY,,,,,
^NQUSB35102020JPYN,,,,,
^NQUSB35102020JPYT,,,,,
^NQUSB35102020LM,,,,,
^NQUSB35102020LMAUD,,,,,
^NQUSB35102020LMCAD,,,,,
^NQUSB35102020LMEUR,,,,,
^NQUSB35102020LMGBP,,,,,
^NQUSB35102020LMJPY,,,,,
^NQUSB35102020LMT,,,,,
^NQUSB35102020T,,,,,
^NQUSB35102025,,,,,
^NQUSB35102025AUDT,,,,,
^NQUSB35102025CAD,,,,,
^NQUSB35102025CADN,,,,,
^NQUSB35102025CADT,,,,,
^NQUSB35102025EUR,,,,,
^NQUSB35102025EURN,,,,,
^NQUSB35102025GBPN,,,,,
^NQUSB35102025GBPT,,,,,
^NQUSB35102025JPY,,,,,
^NQUSB35102025JPYT,,,,,
^NQUSB35102025N,,,,,
^NQUSB35102025T,,,,,
^NQUSB35102030,,,,,
^NQUSB35102030AUD,,,,,
^NQUSB35102030AUDN,,,,,
^NQUSB35102030AUDT,,,,,
^NQUSB35102030CADN,,,,,
^NQUSB35102030EUR,,,,,
^NQUSB35102030EURT,,,,,
^NQUSB35102030GBP,,,,,
^NQUSB35102030GBPT,,,,,
^NQUSB35102030JPY,,,,,
^NQUSB35102030LMCAD,,,,,
^NQUSB35102030LMGBP,,,,,
^NQUSB35102030LMJPY,,,,,
^NQUSB35102030LMN,,,,,
^NQUSB35102030N,,,,,
^NQUSB35102040,,,,,
^NQUSB35102040AUD,,,,,
^NQUSB35102040AUDT,,,,,
^NQUSB35102040CAD,,,,,
^NQUSB35102040CADN,,,,,
^NQUSB35102040EUR,,,,,
^NQUSB35102040EURN,,,,,
^NQUSB35102040GBP,,,,,
^NQUSB35102040GBPN,,,,,
^NQUSB35102040GBPT,,,,,
^NQUSB35102040JPYT,,,,,
^NQUSB35102040LMCAD,,,,,
^NQUSB35102040LMEUR,,,,,
^NQUSB35102040LMJPY,,,,,
^NQUSB35102040LMN,,,,,
^NQUSB35102040LMT,,,,,
^NQUSB35102040N,,,,,
^NQUSB35102045,,,,,
^NQUSB35102045AUD,,,,,
^NQUSB35102045AUDN,,,,,
^NQUSB35102045AUDT,,,,,
^NQUSB35102045CAD,,,,,
^NQUSB35102045CADT,,,,,
^NQUSB35102045EUR,,,,,
^NQUSB35102045EURN,,,,,
^NQUSB35102045EURT,,,,,
^NQUSB35102045GBP,,,,,
^NQUSB35102045GBPN,,,,,
^NQUSB35102045GBPT,,,,,
^NQUSB35102045JPY,,,,,
^NQUSB35102045JPYN,,,,,
^NQUSB35102045JPYT,,,,,
^NQUSB35102045LMCAD,,,,,
^NQUSB35102045LMGBP,,,,,
^NQUSB35102045LMT,,,,,
^NQUSB35102045T,,,,,
^NQUSB35102070CADT,,,,,
^NQUSB35102070EUR,,,,,
^NQUSB35102070EURN,,,,,
^NQUSB35102070EURT,,,,,
^NQUSB35102070GBPN,,,,,
^NQUSB35102070GBPT,,,,,
^NQUSB35102070JPY,,,,,
^NQUSB35102070JPYT,,,,,
^NQUSB35102070LMAUD,,,,,
^NQUSB35102070LMGBP,,,,,
^NQUSB35102070LMJPY,,,,,
^NQUSB35102070LMN,,,,,
^NQUSB35102070LMT,,,,,
^NQUSB35102070T,,,,,
^NQUSB351020LM,,,,,
^NQUSB351020LMAUD,,,,,
^NQUSB351020LMAUDN,,,,,
^NQUSB351020LMAUDT,,,,,
^NQUSB351020LMCADT,,,,,
^NQUSB351020LMEURN,,,,,
^NQUSB351020LMGBP,,,,,
^NQUSB351020LMGBPN,,,,,
^NQUSB40101020,,,,,
^NQUSB40101020AUDN,,,,,
^NQUSB40101020EURT,,,,,
^NQUSB40101020GBPN,,,,,
^NQUSB40101020JPY,,,,,
^NQUSB40101020JPYT,,,,,
^NQUSB40101020N,,,,,
^NQUSB40101025AUD,,,,,
^NQUSB40101025AUDT,,,,,
^NQUSB40101025CADN,,,,,
^NQUSB40101025CADT,,,,,
^NQUSB40101025EUR,,,,,
^NQUSB40101025EURN,,,,,
^NQUSB40101025EURT,,,,,
^NQUSB40101025GBP,,,,,
^NQUSB40101025JPY,,,,,
^NQUSB40101025JPYN,,,,,
^NQUSB40101025LM,,,,,
^NQUSB40101025LMAUD,,,,,
^NQUSB40101025LMCAD,,,,,
^NQUSB40101025LMJPY,,,,,
^NQUSB40101025LMT,,,,,
^NQUSB40201010AUDT,,,,,
^NQUSB40201010CAD,,,,,
^NQUSB40201010CADN,,,,,
^NQUSB40201010GBPN,,,,,
^NQUSB40201010GBPT,,,,,
^NQUSB40201010JPY,,,,,
^NQUSB40201010JPYN,,,,,
^NQUSB40201040EURT,,,,,
^NQUSB40201040JPY,,,,,
^NQUSB40201070,,,,,
^NQUSB40201070AUD,,,,,
^NQUSB40201070AUDN,,,,,
^NQUSB40201070AUDT,,,,,
^NQUSB40201070GBP,,,,,
^NQUSB40201070JPY,,,,,
^NQUSB40201070JPYT,,,,,
^NQUSB40201070LMAUD,,,,,
^NQUSB40201070LMEUR,,,,,
^NQUSB40201070LMJPY,,,,,
^NQUSB40201070LMN,,,,,
^NQUSB40201070LMT,,,,,
^NQUSB402010LMCAD,,,,,
^NQUSB402010LMCADT,,,,,
^NQUSB402010LMEUR,,,,,
^NQUSB402010LMEURT,,,,,
^NQUSB402010LMJPYT,,,,,
^NQUSB402010LMN,,,,,
^NQUSB402010LMT,,,,,
^NQUSB40202010AUD,,,,,
^NQUSB40202010AUDN,,,,,
^NQUSB40202010CADN,,,,,
^NQUSB40202010CADT,,,,,
^NQUSB40202010EUR,,,,,
^NQUSB40202010EURN,,,,,
^NQUSB40202010GBP,,,,,
^NQUSB40202010GBPT,,,,,
^NQUSB40202010JPYT,,,,,
^NQUSB40202010LM,,,,,
^NQUSB40202010LMCAD,,,,,
^NQUSB40202010LMEUR,,,,,
^NQUSB40202010LMGBP,,,,,
^NQUSB40202010LMJPY,,,,,
^NQUSB40202010LMN,,,,,
^NQUSB40202010LMT,,,,,
^NQUSB40202010T,,,,,
^NQUSB40202015,,,,,
^NQUSB40202015AUD,,,,,
^NQUSB40202015AUDN,,,,,
^NQUSB40202015AUDT,,,,,
^NQUSB40202015CADN,,,,,
^NQUSB40202015CADT,,,,,
^NQUSB40202015EUR,,,,,
^NQUSB40202015EURN,,,,,
^NQUSB40202015GBP,,,,,
^NQUSB40202015GBPN,,,,,
^NQUSB40202015GBPT,,,,,
^NQUSB40202015JPY,,,,,
^NQUSB40202015JPYN,,,,,
^NQUSB40202015LMAUD,,,,,
^NQUSB40202015LMCAD,,,,,
^NQUSB40202015LMT,,,,,
^NQUSB40202015N,,,,,
^NQUSB40202015T,,,,,
^NQUSB40202025,,,,,
^NQUSB40202025AUDT,,,,,
^NQUSB40202025CAD,,,,,
^NQUSB40202025CADN,,,,,
^NQUSB40202025EUR,,,,,
^NQUSB40202025EURT,,,,,
^NQUSB40202025GBP,,,,,
^NQUSB40202025GBPT,,,,,
^NQUSB40202025LM,,,,,
^NQUSB40202025LMCAD,,,,,
^NQUSB40202025LMEUR,,,,,
^NQUSB40202025LMGBP,,,,,
^NQUSB40202025LMN,,,,,
^NQUSB40202025N,,,,,
^NQUSB402020LMAUDN,,,,,
^NQUSB402020LMCAD,,,,,
^NQUSB402020LMCADN,,,,,
^NQUSB402020LMEUR,,,,,
^NQUSB402020LMJPY,,,,,
^NQUSB402020LMN,,,,,
^NQUSB402020LMT,,,,,
^NQUSB40203010AUDN,,,,,
^NQUSB40203010CAD,,,,,
^NQUSB40203010CADT,,,,,
^NQUSB40203010GBPN,,,,,
^NQUSB40203010JPYN,,,,,
^NQUSB40203010N,,,,,
^NQUSB40203010T,,,,,
^NQUSB40203040,,,,,
^NQUSB40203040AUD,,,,,
^NQUSB40203040AUDN,,,,,
^NQUSB40203040AUDT,,,,,
^NQUSB40203040CADN,,,,,
^NQUSB40203040CADT,,,,,
^NQUSB40203040EURN,,,,,
^NQUSB40203040GBP,,,,,
^NQUSB40203040GBPN,,,,,
^NQUSB40203040GBPT,,,,,
^NQUSB40203040JPY,,,,,
^NQUSB40203040JPYN,,,,,
^NQUSB40203040LM,,,,,
^NQUSB40203040LMAUD,,,,,
^NQUSB40203040LMCAD,,,,,
^NQUSB40203040LMEUR,,,,,
^NQUSB40203040LMGBP,,,,,
^NQUSB40203040LMJPY,,,,,
^NQUSB40203040LMN,,,,,
^NQUSB40203040LMT,,,,,
^NQUSB40203045,,,,,
^NQUSB40203045AUDN,,,,,
^NQUSB40203045CAD,,,,,
^NQUSB40203045CADT,,,,,
^NQUSB40203045EUR,,,,,
^NQUSB40203045EURN,,,,,
^NQUSB40203045GBP,,,,,
^NQUSB40203045JPY,,,,,
^NQUSB40203045JPYN,,,,,
^NQUSB40203045JPYT,,,,,
^NQUSB40203045LMAUD,,,,,
^NQUSB40203045LMCAD,,,,,
^NQUSB40203045LMGBP,,,,,
^NQUSB40203045LMJPY,,,,,
^NQUSB40203045LMT,,,,,
^NQUSB40203045N,,,,,
^NQUSB40203045T,,,,,
^NQUSB40203050AUD,,,,,
^NQUSB40203050AUDT,,,,,
^NQUSB40203050CADN,,,,,
^NQUSB40203050CADT,,,,,
^NQUSB40203050EUR,,,,,
^NQUSB40203050EURN,,,,,
^NQUSB40203050EURT,,,,,
^NQUSB40203050GBP,,,,,
^NQUSB40203050GBPN,,,,,
^NQUSB40203050GBPT,,,,,
^NQUSB40203050JPY,,,,,
^NQUSB40203050JPYN,,,,,
^NQUSB40203050LM,,,,,
^NQUSB40203050LMEUR,,,,,
^NQUSB40203050LMJPY,,,,,
^NQUSB40203050LMN,,,,,
^NQUSB40203050LMT,,,,,
^NQUSB40203050N,,,,,
^NQUSB40203050T,,,,,
^NQUSB40203055AUDN,,,,,
^NQUSB40203055AUDT,,,,,
^NQUSB40203055CADN,,,,,
^NQUSB40203055CADT,,,,,
^NQUSB40203055EUR,,,,,
^NQUSB40203055EURT,,,,,
^NQUSB40203055GBPN,,,,,
^NQUSB40203055GBPT,,,,,
^NQUSB40203055JPY,,,,,
^NQUSB40203055T,,,,,
^NQUSB402030LMAUDT,,,,,
^NQUSB402030LMEUR,,,,,
^NQUSB402030LMGBP,,,,,
^NQUSB402030LMGBPN,,,,,
^NQUSB402030LMJPYN,,,,,
^NQUSB402030LMT,,,,,
^NQUSB40204020,,,,,
^NQUSB40204020AUDN,,,,,
^NQUSB40204020CAD,,,,,
^NQUSB40204020EUR,,,,,
^NQUSB40204020GBPN,,,,,
^NQUSB40204020GBPT,,,,,
^NQUSB40204020JPYN,,,,,
^NQUSB40204020LMGBP,,,,,
^NQUSB40204020LMN,,,,,
^NQUSB40204020LMT,,,,,
^NQUSB40204020N,,,,,
^NQUSB40204020T,,,,,
^NQUSB40204025AUDN,,,,,
^NQUSB40204025CAD,,,,,
^NQUSB40204025CADN,,,,,
^NQUSB40204025CADT,,,,,
^NQUSB40204025EURN,,,,,
^NQUSB40204025EURT,,,,,
^NQUSB40204025GBP,,,,,
^NQUSB40204025GBPN,,,,,
^NQUSB40204025GBPT,,,,,
^NQUSB40204025JPYN,,,,,
^NQUSB40204025JPYT,,,,,
^NQUSB40204025T,,,,,
^NQUSB40204035JPYT,,,,,
^NQUSB402040LMAUDN,,,,,
^NQUSB402040LMAUDT,,,,,
^NQUSB402040LMCADN,,,,,
^NQUSB402040LMCADT,,,,,
^NQUSB402040LMEURN,,,,,
^NQUSB402040LMJPY,,,,,
^NQUSB402040LMJPYN,,,,,
^NQUSB40301010AUD,,,,,
^NQUSB40301010AUDN,,,,,
^NQUSB40301010CADN,,,,,
^NQUSB40301010CADT,,,,,
^NQUSB40301010EUR,,,,,
^NQUSB40301010EURN,,,,,
^NQUSB40301010JPYN,,,,,
^NQUSB40301010JPYT,,,,,
^NQUSB40301010LMAUD,,,,,
^NQUSB40301010LMCAD,,,,,
^NQUSB40301010LMEUR,,,,,
^NQUSB40301010LMJPY,,,,,
^NQUSB40301010LMT,,,,,
^NQUSB40301010N,,,,,
^NQUSB40301020,,,,,
^NQUSB40301020AUD,,,,,
^NQUSB40301020AUDN,,,,,
^NQUSB40301020AUDT,,,,,
^NQUSB40301020CADT,,,,,
^NQUSB40301020EURN,,,,,
^NQUSB40301020GBP,,,,,
^NQUSB40301020GBPN,,,,,
^NQUSB40301020JPYT,,,,,
^NQUSB40301020LM,,,,,
^NQUSB40301020N,,,,,
^NQUSB40301020T,,,,,
^NQUSB40301030,,,,,
^NQUSB40301030AUD,,,,,
^NQUSB40301030AUDT,,,,,
^NQUSB40301030GBP,,,,,
^NQUSB40301030GBPN,,,,,
^NQUSB40301030GBPT,,,,,
^NQUSB40301030JPY,,,,,
^NQUSB40301030JPYN,,,,,
^NQUSB40301030JPYT,,,,,
^NQUSB40301030LMAUD,,,,,
