symbol,name,currency,market,exchange,exchange timezone
^NQUSS351010EURN,Nasdaq US Small Cap Real Estate,EUR,us_market,NIM,EDT
^NQUSS351010EURT,Nasdaq US Small Cap Real Estate,EUR,us_market,NIM,EDT
^NQUSS351010GBP,Nasdaq US Small Cap Real Estate,GBP,us_market,NIM,EDT
^NQUSS351010GBPN,Nasdaq US Small Cap Real Estate,GBP,us_market,NIM,EDT
^NQUSS351010GBPT,Nasdaq US Small Cap Real Estate,GBP,us_market,NIM,EDT
^NQUSS351010JPY,Nasdaq US Small Cap Real Estate,JPY,us_market,NIM,EDT
^NQUSS351010JPYN,Nasdaq US Small Cap Real Estate,JPY,us_market,NIM,EDT
^NQUSS351010JPYT,Nasdaq US Small Cap Real Estate,JPY,us_market,NIM,EDT
^NQUSS351010N,Nasdaq US Small Cap Real Estate,USD,us_market,NIM,EDT
^NQUSS351010T,Nasdaq US Small Cap Real Estate,USD,us_market,NIM,EDT
^NQUSS351020,Nasdaq US Small Cap Real Estate,USD,us_market,NIM,EDT
^NQUSS35102000,Nasdaq US Small Cap Diversified,USD,us_market,NIM,EDT
^NQUSS35102000AUD,,,,,
^NQUSS35102000AUDN,,,,,
^NQUSS35102000AUDT,Nasdaq US Small Cap Diversified,AUD,us_market,NIM,EDT
^NQUSS35102000CAD,Nasdaq US Small Cap Diversified,CAD,us_market,NIM,EDT
^NQUSS35102000CADN,Nasdaq US Small Cap Diversified,CAD,us_market,NIM,EDT
^NQUSS35102000CADT,Nasdaq US Small Cap Diversified,CAD,us_market,NIM,EDT
^NQUSS35102000EUR,Nasdaq US Small Cap Diversified,EUR,us_market,NIM,EDT
^NQUSS35102000EURN,Nasdaq US Small Cap Diversified,EUR,us_market,NIM,EDT
^NQUSS35102000EURT,Nasdaq US Small Cap Diversified,EUR,us_market,NIM,EDT
^NQUSS35102000GBP,Nasdaq US Small Cap Diversified,GBP,us_market,NIM,EDT
^NQUSS35102000GBPN,,,,,
^NQUSS35102000GBPT,Nasdaq US Small Cap Diversified,GBP,us_market,NIM,EDT
^NQUSS35102000JPY,,,,,
^NQUSS35102000JPYN,,,,,
^NQUSS35102000JPYT,,,,,
^NQUSS35102000N,,,,,
^NQUSS35102000T,Nasdaq US Small Cap Diversified,USD,us_market,NIM,EDT
^NQUSS35102010,,,,,
^NQUSS35102010AUD,,,,,
^NQUSS35102010AUDN,,,,,
^NQUSS35102010AUDT,Nasdaq Small Cap Health Care RE,AUD,us_market,NIM,EDT
^NQUSS35102010CAD,,,,,
^NQUSS35102010CADN,,,,,
^NQUSS35102010CADT,,,,,
^NQUSS35102010EUR,Nasdaq Small Cap Health Care RE,EUR,us_market,NIM,EDT
^NQUSS35102010EURN,,,,,
^NQUSS35102010EURT,,,,,
^NQUSS35102010GBP,,,,,
^NQUSS35102010GBPN,,,,,
^NQUSS35102010GBPT,,,,,
^NQUSS35102010JPY,Nasdaq Small Cap Health Care RE,JPY,us_market,NIM,EDT
^NQUSS35102010JPYN,,,,,
^NQUSS35102010JPYT,,,,,
^NQUSS35102010N,Nasdaq Small Cap Health Care RE,USD,us_market,NIM,EDT
^NQUSS35102010T,,,,,
^NQUSS35102015,,,,,
^NQUSS35102015AUD,Nasdaq US Small Cap Hotel and L,AUD,us_market,NIM,EDT
^NQUSS35102015AUDN,,,,,
^NQUSS35102015AUDT,Nasdaq US Small Cap Hotel and L,AUD,us_market,NIM,EDT
^NQUSS35102015CAD,,,,,
^NQUSS35102015CADN,Nasdaq US Small Cap Hotel and L,CAD,us_market,NIM,EDT
^NQUSS35102015CADT,,,,,
^NQUSS35102015EUR,Nasdaq US Small Cap Hotel and L,EUR,us_market,NIM,EDT
^NQUSS35102015EURN,,,,,
^NQUSS35102015EURT,,,,,
^NQUSS35102015GBP,,,,,
^NQUSS35102015GBPN,Nasdaq US Small Cap Hotel and L,GBP,us_market,NIM,EDT
^NQUSS35102015GBPT,Nasdaq US Small Cap Hotel and L,GBP,us_market,NIM,EDT
^NQUSS35102015JPY,,,,,
^NQUSS35102015JPYN,,,,,
^NQUSS35102015JPYT,Nasdaq US Small Cap Hotel and L,JPY,us_market,NIM,EDT
^NQUSS35102015N,Nasdaq US Small Cap Hotel and L,USD,us_market,NIM,EDT
^NQUSS35102015T,,,,,
^NQUSS35102020,,,,,
^NQUSS35102020AUD,,,,,
^NQUSS35102020AUDN,,,,,
^NQUSS35102020AUDT,,,,,
^NQUSS35102020CAD,Nasdaq Small Cap Industrial REI,CAD,us_market,NIM,EDT
^NQUSS35102020CADN,Nasdaq Small Cap Industrial REI,CAD,us_market,NIM,EDT
^NQUSS35102020CADT,Nasdaq Small Cap Industrial REI,CAD,us_market,NIM,EDT
^NQUSS35102020EUR,Nasdaq Small Cap Industrial REI,EUR,us_market,NIM,EDT
^NQUSS35102020EURN,Nasdaq Small Cap Industrial REI,EUR,us_market,NIM,EDT
^NQUSS35102020EURT,Nasdaq Small Cap Industrial REI,EUR,us_market,NIM,EDT
^NQUSS35102020GBP,,,,,
^NQUSS35102020GBPN,,,,,
^NQUSS35102020GBPT,Nasdaq Small Cap Industrial REI,GBP,us_market,NIM,EDT
^NQUSS35102020JPY,Nasdaq Small Cap Industrial REI,JPY,us_market,NIM,EDT
^NQUSS35102020JPYN,Nasdaq Small Cap Industrial REI,JPY,us_market,NIM,EDT
^NQUSS35102020JPYT,,,,,
^NQUSS35102020N,Nasdaq Small Cap Industrial REI,USD,us_market,NIM,EDT
^NQUSS35102020T,Nasdaq Small Cap Industrial REI,USD,us_market,NIM,EDT
^NQUSS35102030,,,,,
^NQUSS35102030AUD,Nasdaq Small Cap Office REITs A,AUD,us_market,NIM,EDT
^NQUSS35102030AUDN,,,,,
^NQUSS35102030AUDT,,,,,
^NQUSS35102030CAD,Nasdaq Small Cap Office REITs C,CAD,us_market,NIM,EDT
^NQUSS35102030CADN,Nasdaq Small Cap Office REITs C,CAD,us_market,NIM,EDT
^NQUSS35102030CADT,Nasdaq Small Cap Office REITs C,CAD,us_market,NIM,EDT
^NQUSS35102030EUR,,,,,
^NQUSS35102030EURN,Nasdaq Small Cap Office REITs E,EUR,us_market,NIM,EDT
^NQUSS35102030EURT,Nasdaq Small Cap Office REITs E,EUR,us_market,NIM,EDT
^NQUSS35102030GBP,,,,,
^NQUSS35102030GBPN,,,,,
^NQUSS35102030GBPT,,,,,
^NQUSS35102030JPY,Nasdaq Small Cap Office REITs J,JPY,us_market,NIM,EDT
^NQUSS35102030JPYN,Nasdaq Small Cap Office REITs J,JPY,us_market,NIM,EDT
^NQUSS35102030JPYT,,,,,
^NQUSS35102030N,Nasdaq Small Cap Office REITs N,USD,us_market,NIM,EDT
^NQUSS35102030T,Nasdaq Small Cap Office REITs T,USD,us_market,NIM,EDT
^NQUSS35102040,,,,,
^NQUSS35102040AUD,Nasdaq US Small Cap Residential,AUD,us_market,NIM,EDT
^NQUSS35102040AUDN,,,,,
^NQUSS35102040AUDT,,,,,
^NQUSS35102040CAD,Nasdaq US Small Cap Residential,CAD,us_market,NIM,EDT
^NQUSS35102040CADN,,,,,
^NQUSS35102040CADT,Nasdaq US Small Cap Residential,CAD,us_market,NIM,EDT
^NQUSS35102040EUR,,,,,
^NQUSS35102040EURN,,,,,
^NQUSS35102040EURT,,,,,
^NQUSS35102040GBP,Nasdaq US Small Cap Residential,GBP,us_market,NIM,EDT
^NQUSS35102040GBPN,,,,,
^NQUSS35102040GBPT,,,,,
^NQUSS35102040JPY,,,,,
^NQUSS35102040JPYN,,,,,
^NQUSS35102040JPYT,Nasdaq US Small Cap Residential,JPY,us_market,NIM,EDT
^NQUSS35102040N,Nasdaq US Small Cap Residential,USD,us_market,NIM,EDT
^NQUSS35102040T,,,,,
^NQUSS35102045,,,,,
^NQUSS35102045AUD,,,,,
^NQUSS35102045AUDN,,,,,
^NQUSS35102045AUDT,Nasdaq US Small Cap Retail REIT,AUD,us_market,NIM,EDT
^NQUSS35102045CAD,,,,,
^NQUSS35102045CADN,,,,,
^NQUSS35102045CADT,Nasdaq US Small Cap Retail REIT,CAD,us_market,NIM,EDT
^NQUSS35102045EUR,Nasdaq US Small Cap Retail REIT,EUR,us_market,NIM,EDT
^NQUSS35102045EURN,Nasdaq US Small Cap Retail REIT,EUR,us_market,NIM,EDT
^NQUSS35102045EURT,,,,,
^NQUSS35102045GBP,,,,,
^NQUSS35102045GBPN,,,,,
^NQUSS35102045GBPT,Nasdaq US Small Cap Retail REIT,GBP,us_market,NIM,EDT
^NQUSS35102045JPY,Nasdaq US Small Cap Retail REIT,JPY,us_market,NIM,EDT
^NQUSS35102045JPYN,Nasdaq US Small Cap Retail REIT,JPY,us_market,NIM,EDT
^NQUSS35102045JPYT,,,,,
^NQUSS35102045N,,,,,
^NQUSS35102045T,,,,,
^NQUSS35102070,Nasdaq Small Cap Other Specialt,USD,us_market,NIM,EDT
^NQUSS35102070AUD,Nasdaq Small Cap Other Specialt,AUD,us_market,NIM,EDT
^NQUSS35102070AUDN,Nasdaq Small Cap Other Specialt,AUD,us_market,NIM,EDT
^NQUSS35102070AUDT,Nasdaq Small Cap Other Specialt,AUD,us_market,NIM,EDT
^NQUSS35102070CAD,Nasdaq Small Cap Other Specialt,CAD,us_market,NIM,EDT
^NQUSS35102070CADN,Nasdaq Small Cap Other Specialt,CAD,us_market,NIM,EDT
^NQUSS35102070CADT,,,,,
^NQUSS35102070EUR,,,,,
^NQUSS35102070EURN,Nasdaq Small Cap Other Specialt,EUR,us_market,NIM,EDT
^NQUSS35102070EURT,Nasdaq Small Cap Other Specialt,EUR,us_market,NIM,EDT
^NQUSS35102070GBP,Nasdaq Small Cap Other Specialt,GBP,us_market,NIM,EDT
^NQUSS35102070GBPN,Nasdaq Small Cap Other Specialt,GBP,us_market,NIM,EDT
^NQUSS35102070GBPT,Nasdaq Small Cap Other Specialt,GBP,us_market,NIM,EDT
^NQUSS35102070JPY,,,,,
^NQUSS35102070JPYN,Nasdaq Small Cap Other Specialt,JPY,us_market,NIM,EDT
^NQUSS35102070JPYT,,,,,
^NQUSS35102070N,,,,,
^NQUSS35102070T,,,,,
^NQUSS351020AUD,Nasdaq US Small Cap Real Estate,AUD,us_market,NIM,EDT
^NQUSS351020AUDN,Nasdaq US Small Cap Real Estate,AUD,us_market,NIM,EDT
^NQUSS351020AUDT,Nasdaq US Small Cap Real Estate,AUD,us_market,NIM,EDT
^NQUSS351020CAD,Nasdaq US Small Cap Real Estate,CAD,us_market,NIM,EDT
^NQUSS351020CADN,Nasdaq US Small Cap Real Estate,CAD,us_market,NIM,EDT
^NQUSS351020CADT,Nasdaq US Small Cap Real Estate,CAD,us_market,NIM,EDT
^NQUSS351020EUR,Nasdaq US Small Cap Real Estate,EUR,us_market,NIM,EDT
^NQUSS351020EURN,Nasdaq US Small Cap Real Estate,EUR,us_market,NIM,EDT
^NQUSS351020EURT,Nasdaq US Small Cap Real Estate,EUR,us_market,NIM,EDT
^NQUSS351020GBP,Nasdaq US Small Cap Real Estate,GBP,us_market,NIM,EDT
^NQUSS351020GBPN,Nasdaq US Small Cap Real Estate,GBP,us_market,NIM,EDT
^NQUSS351020GBPT,Nasdaq US Small Cap Real Estate,GBP,us_market,NIM,EDT
^NQUSS351020JPY,Nasdaq US Small Cap Real Estate,JPY,us_market,NIM,EDT
^NQUSS351020JPYN,Nasdaq US Small Cap Real Estate,JPY,us_market,NIM,EDT
^NQUSS351020JPYT,Nasdaq US Small Cap Real Estate,JPY,us_market,NIM,EDT
^NQUSS351020N,Nasdaq US Small Cap Real Estate,USD,us_market,NIM,EDT
^NQUSS351020T,Nasdaq US Small Cap Real Estate,USD,us_market,NIM,EDT
^NQUSS35AUD,Nasdaq US Small Cap Real Estate,AUD,us_market,NIM,EDT
^NQUSS35AUDN,Nasdaq US Small Cap Real Estate,AUD,us_market,NIM,EDT
^NQUSS35AUDT,Nasdaq US Small Cap Real Estate,AUD,us_market,NIM,EDT
^NQUSS35CAD,Nasdaq US Small Cap Real Estate,CAD,us_market,NIM,EDT
^NQUSS35CADN,Nasdaq US Small Cap Real Estate,CAD,us_market,NIM,EDT
^NQUSS35CADT,Nasdaq US Small Cap Real Estate,CAD,us_market,NIM,EDT
^NQUSS35EUR,Nasdaq US Small Cap Real Estate,EUR,us_market,NIM,EDT
^NQUSS35EURN,Nasdaq US Small Cap Real Estate,EUR,us_market,NIM,EDT
^NQUSS35EURT,Nasdaq US Small Cap Real Estate,EUR,us_market,NIM,EDT
^NQUSS35GBP,Nasdaq US Small Cap Real Estate,GBP,us_market,NIM,EDT
^NQUSS35GBPN,Nasdaq US Small Cap Real Estate,GBP,us_market,NIM,EDT
^NQUSS35GBPT,Nasdaq US Small Cap Real Estate,GBP,us_market,NIM,EDT
^NQUSS35JPY,Nasdaq US Small Cap Real Estate,JPY,us_market,NIM,EDT
^NQUSS35JPYN,Nasdaq US Small Cap Real Estate,JPY,us_market,NIM,EDT
^NQUSS35JPYT,Nasdaq US Small Cap Real Estate,JPY,us_market,NIM,EDT
^NQUSS35N,Nasdaq US Small Cap Real Estate,USD,us_market,NIM,EDT
^NQUSS35T,Nasdaq US Small Cap Real Estate,USD,us_market,NIM,EDT
^NQUSS40,Nasdaq US Small Cap Consumer Di,USD,us_market,NIM,EDT
^NQUSS4010,Nasdaq US Small Cap Automobiles,USD,us_market,NIM,EDT
^NQUSS40101025,,,,,
^NQUSS40101025AUD,Nasdaq US Small Cap Auto Parts ,AUD,us_market,NIM,EDT
^NQUSS40101025AUDN,Nasdaq US Small Cap Auto Parts ,AUD,us_market,NIM,EDT
^NQUSS40101025AUDT,Nasdaq US Small Cap Auto Parts ,AUD,us_market,NIM,EDT
^NQUSS40101025CAD,,,,,
^NQUSS40101025CADN,Nasdaq US Small Cap Auto Parts ,CAD,us_market,NIM,EDT
^NQUSS40101025CADT,Nasdaq US Small Cap Auto Parts ,CAD,us_market,NIM,EDT
^NQUSS40101025EUR,Nasdaq US Small Cap Auto Parts ,EUR,us_market,NIM,EDT
^NQUSS40101025EURN,Nasdaq US Small Cap Auto Parts ,EUR,us_market,NIM,EDT
^NQUSS40101025EURT,Nasdaq US Small Cap Auto Parts ,EUR,us_market,NIM,EDT
^NQUSS40101025GBP,Nasdaq US Small Cap Auto Parts ,GBP,us_market,NIM,EDT
^NQUSS40101025GBPN,Nasdaq US Small Cap Auto Parts ,GBP,us_market,NIM,EDT
^NQUSS40101025GBPT,Nasdaq US Small Cap Auto Parts ,GBP,us_market,NIM,EDT
^NQUSS40101025JPY,Nasdaq US Small Cap Auto Parts ,JPY,us_market,NIM,EDT
^NQUSS40101025JPYN,,,,,
^NQUSS40101025JPYT,Nasdaq US Small Cap Auto Parts ,JPY,us_market,NIM,EDT
^NQUSS40101025N,Nasdaq US Small Cap Auto Parts ,USD,us_market,NIM,EDT
^NQUSS40101025T,Nasdaq US Small Cap Auto Parts ,USD,us_market,NIM,EDT
^NQUSS4010AUD,Nasdaq US Small Cap Automobiles,AUD,us_market,NIM,EDT
^NQUSS4010AUDN,Nasdaq US Small Cap Automobiles,AUD,us_market,NIM,EDT
^NQUSS4010AUDT,Nasdaq US Small Cap Automobiles,AUD,us_market,NIM,EDT
^NQUSS4010CAD,Nasdaq US Small Cap Automobiles,CAD,us_market,NIM,EDT
^NQUSS4010CADN,Nasdaq US Small Cap Automobiles,CAD,us_market,NIM,EDT
^NQUSS4010CADT,Nasdaq US Small Cap Automobiles,CAD,us_market,NIM,EDT
^NQUSS4010EUR,Nasdaq US Small Cap Automobiles,EUR,us_market,NIM,EDT
^NQUSS4010EURN,Nasdaq US Small Cap Automobiles,EUR,us_market,NIM,EDT
^NQUSS4010EURT,Nasdaq US Small Cap Automobiles,EUR,us_market,NIM,EDT
^NQUSS4010GBP,Nasdaq US Small Cap Automobiles,GBP,us_market,NIM,EDT
^NQUSS4010GBPN,Nasdaq US Small Cap Automobiles,GBP,us_market,NIM,EDT
^NQUSS4010GBPT,Nasdaq US Small Cap Automobiles,GBP,us_market,NIM,EDT
^NQUSS4010JPY,Nasdaq US Small Cap Automobiles,JPY,us_market,NIM,EDT
^NQUSS4010JPYN,Nasdaq US Small Cap Automobiles,JPY,us_market,NIM,EDT
^NQUSS4010JPYT,Nasdaq US Small Cap Automobiles,JPY,us_market,NIM,EDT
^NQUSS4010N,Nasdaq US Small Cap Automobiles,USD,us_market,NIM,EDT
^NQUSS4010T,Nasdaq US Small Cap Automobiles,USD,us_market,NIM,EDT
^NQUSS4020,Nasdaq US Small Cap Consumer Pr,USD,us_market,NIM,EDT
^NQUSS402010,Nasdaq US Small Cap Consumer Se,USD,us_market,NIM,EDT
^NQUSS40201010,Nasdaq Small Cap Education Serv,USD,us_market,NIM,EDT
^NQUSS40201010AUD,Nasdaq Small Cap Education Serv,AUD,us_market,NIM,EDT
^NQUSS40201010AUDN,Nasdaq Small Cap Education Serv,AUD,us_market,NIM,EDT
^NQUSS40201010AUDT,,,,,
^NQUSS40201010CAD,,,,,
^NQUSS40201010CADN,,,,,
^NQUSS40201010CADT,Nasdaq Small Cap Education Serv,CAD,us_market,NIM,EDT
^NQUSS40201010EUR,,,,,
^NQUSS40201010EURN,Nasdaq Small Cap Education Serv,EUR,us_market,NIM,EDT
^NQUSS40201010EURT,Nasdaq Small Cap Education Serv,EUR,us_market,NIM,EDT
^NQUSS40201010GBP,,,,,
^NQUSS40201010GBPN,Nasdaq Small Cap Education Serv,GBP,us_market,NIM,EDT
^NQUSS40201010GBPT,Nasdaq Small Cap Education Serv,GBP,us_market,NIM,EDT
^NQUSS40201010JPY,Nasdaq Small Cap Education Serv,JPY,us_market,NIM,EDT
^NQUSS40201010JPYN,,,,,
^NQUSS40201010JPYT,Nasdaq Small Cap Education Serv,JPY,us_market,NIM,EDT
^NQUSS40201010N,Nasdaq Small Cap Education Serv,USD,us_market,NIM,EDT
^NQUSS40201010T,,,,,
^NQUSS40201070,,,,,
^NQUSS40201070AUD,Nasdaq Small Cap Consumer Servi,AUD,us_market,NIM,EDT
^NQUSS40201070AUDN,Nasdaq Small Cap Consumer Servi,AUD,us_market,NIM,EDT
^NQUSS40201070AUDT,Nasdaq Small Cap Consumer Servi,AUD,us_market,NIM,EDT
^NQUSS40201070CAD,,,,,
^NQUSS40201070CADN,Nasdaq Small Cap Consumer Servi,CAD,us_market,NIM,EDT
^NQUSS40201070CADT,Nasdaq Small Cap Consumer Servi,CAD,us_market,NIM,EDT
^NQUSS40201070EUR,Nasdaq Small Cap Consumer Servi,EUR,us_market,NIM,EDT
^NQUSS40201070EURN,Nasdaq Small Cap Consumer Servi,EUR,us_market,NIM,EDT
^NQUSS40201070EURT,,,,,
^NQUSS40201070GBP,,,,,
^NQUSS40201070GBPN,Nasdaq Small Cap Consumer Servi,GBP,us_market,NIM,EDT
^NQUSS40201070GBPT,Nasdaq Small Cap Consumer Servi,GBP,us_market,NIM,EDT
^NQUSS40201070JPY,Nasdaq Small Cap Consumer Servi,JPY,us_market,NIM,EDT
^NQUSS40201070JPYN,Nasdaq Small Cap Consumer Servi,JPY,us_market,NIM,EDT
^NQUSS40201070JPYT,Nasdaq Small Cap Consumer Servi,JPY,us_market,NIM,EDT
^NQUSS40201070N,Nasdaq Small Cap Consumer Servi,USD,us_market,NIM,EDT
^NQUSS40201070T,,,,,
^NQUSS402010AUD,Nasdaq US Small Cap Consumer Se,AUD,us_market,NIM,EDT
^NQUSS402010AUDN,Nasdaq US Small Cap Consumer Se,AUD,us_market,NIM,EDT
^NQUSS402010AUDT,Nasdaq US Small Cap Consumer Se,AUD,us_market,NIM,EDT
^NQUSS402010CAD,Nasdaq US Small Cap Consumer Se,CAD,us_market,NIM,EDT
^NQUSS402010CADN,Nasdaq US Small Cap Consumer Se,CAD,us_market,NIM,EDT
^NQUSS402010CADT,Nasdaq US Small Cap Consumer Se,CAD,us_market,NIM,EDT
^NQUSS402010EUR,Nasdaq US Small Cap Consumer Se,EUR,us_market,NIM,EDT
^NQUSS402010EURN,Nasdaq US Small Cap Consumer Se,EUR,us_market,NIM,EDT
^NQUSS402010EURT,Nasdaq US Small Cap Consumer Se,EUR,us_market,NIM,EDT
^NQUSS402010GBP,Nasdaq US Small Cap Consumer Se,GBP,us_market,NIM,EDT
^NQUSS402010GBPN,Nasdaq US Small Cap Consumer Se,GBP,us_market,NIM,EDT
^NQUSS402010GBPT,Nasdaq US Small Cap Consumer Se,GBP,us_market,NIM,EDT
^NQUSS402010JPY,Nasdaq US Small Cap Consumer Se,JPY,us_market,NIM,EDT
^NQUSS402010JPYN,Nasdaq US Small Cap Consumer Se,JPY,us_market,NIM,EDT
^NQUSS402010JPYT,Nasdaq US Small Cap Consumer Se,JPY,us_market,NIM,EDT
^NQUSS402010N,Nasdaq US Small Cap Consumer Se,USD,us_market,NIM,EDT
^NQUSS402010T,Nasdaq US Small Cap Consumer Se,USD,us_market,NIM,EDT
^NQUSS402020,Nasdaq US Small Cap Household G,USD,us_market,NIM,EDT
^NQUSS40202010,,,,,
^NQUSS40202010AUD,,,,,
^NQUSS40202010AUDN,,,,,
^NQUSS40202010AUDT,Nasdaq US Small Cap Home Constr,AUD,us_market,NIM,EDT
^NQUSS40202010CAD,,,,,
^NQUSS40202010CADN,Nasdaq US Small Cap Home Constr,CAD,us_market,NIM,EDT
^NQUSS40202010CADT,,,,,
^NQUSS40202010EUR,,,,,
^NQUSS40202010EURN,,,,,
^NQUSS40202010EURT,,,,,
^NQUSS40202010GBP,Nasdaq US Small Cap Home Constr,GBP,us_market,NIM,EDT
^NQUSS40202010GBPN,Nasdaq US Small Cap Home Constr,GBP,us_market,NIM,EDT
^NQUSS40202010GBPT,,,,,
^NQUSS40202010JPY,Nasdaq US Small Cap Home Constr,JPY,us_market,NIM,EDT
^NQUSS40202010JPYN,,,,,
^NQUSS40202010JPYT,,,,,
^NQUSS40202010N,,,,,
^NQUSS40202010T,Nasdaq US Small Cap Home Constr,USD,us_market,NIM,EDT
^NQUSS40202015,,,,,
^NQUSS40202015AUD,Nasdaq US Small Cap Household F,AUD,us_market,NIM,EDT
^NQUSS40202015AUDN,,,,,
^NQUSS40202015AUDT,,,,,
^NQUSS40202015CAD,,,,,
^NQUSS40202015CADN,,,,,
^NQUSS40202015CADT,Nasdaq US Small Cap Household F,CAD,us_market,NIM,EDT
^NQUSS40202015EUR,Nasdaq US Small Cap Household F,EUR,us_market,NIM,EDT
^NQUSS40202015EURN,Nasdaq US Small Cap Household F,EUR,us_market,NIM,EDT
^NQUSS40202015EURT,Nasdaq US Small Cap Household F,EUR,us_market,NIM,EDT
^NQUSS40202015GBP,Nasdaq US Small Cap Household F,GBP,us_market,NIM,EDT
^NQUSS40202015GBPN,Nasdaq US Small Cap Household F,GBP,us_market,NIM,EDT
^NQUSS40202015GBPT,Nasdaq US Small Cap Household F,GBP,us_market,NIM,EDT
^NQUSS40202015JPY,,,,,
^NQUSS40202015JPYN,,,,,
^NQUSS40202015JPYT,Nasdaq US Small Cap Household F,JPY,us_market,NIM,EDT
^NQUSS40202015N,Nasdaq US Small Cap Household F,USD,us_market,NIM,EDT
^NQUSS40202015T,,,,,
^NQUSS40202025,Nasdaq Small Cap Household Equi,USD,us_market,NIM,EDT
^NQUSS40202025AUD,Nasdaq Small Cap Household Equi,AUD,us_market,NIM,EDT
^NQUSS40202025AUDN,Nasdaq Small Cap Household Equi,AUD,us_market,NIM,EDT
^NQUSS40202025AUDT,Nasdaq Small Cap Household Equi,AUD,us_market,NIM,EDT
^NQUSS40202025CAD,,,,,
^NQUSS40202025CADN,Nasdaq Small Cap Household Equi,CAD,us_market,NIM,EDT
^NQUSS40202025CADT,,,,,
^NQUSS40202025EUR,Nasdaq Small Cap Household Equi,EUR,us_market,NIM,EDT
^NQUSS40202025EURN,,,,,
^NQUSS40202025EURT,,,,,
^NQUSS40202025GBP,Nasdaq Small Cap Household Equi,GBP,us_market,NIM,EDT
^NQUSS40202025GBPN,,,,,
^NQUSS40202025GBPT,,,,,
^NQUSS40202025JPY,,,,,
^NQUSS40202025JPYN,,,,,
^NQUSS40202025JPYT,Nasdaq Small Cap Household Equi,JPY,us_market,NIM,EDT
^NQUSS40202025N,Nasdaq Small Cap Household Equi,USD,us_market,NIM,EDT
^NQUSS40202025T,Nasdaq Small Cap Household Equi,USD,us_market,NIM,EDT
^NQUSS402020AUD,Nasdaq US Small Cap Household G,AUD,us_market,NIM,EDT
^NQUSS402020AUDN,Nasdaq US Small Cap Household G,AUD,us_market,NIM,EDT
^NQUSS402020AUDT,Nasdaq US Small Cap Household G,AUD,us_market,NIM,EDT
^NQUSS402020CAD,Nasdaq US Small Cap Household G,CAD,us_market,NIM,EDT
^NQUSS402020CADN,Nasdaq US Small Cap Household G,CAD,us_market,NIM,EDT
^NQUSS402020CADT,Nasdaq US Small Cap Household G,CAD,us_market,NIM,EDT
^NQUSS402020EUR,Nasdaq US Small Cap Household G,EUR,us_market,NIM,EDT
^NQUSS402020EURN,Nasdaq US Small Cap Household G,EUR,us_market,NIM,EDT
^NQUSS402020EURT,Nasdaq US Small Cap Household G,EUR,us_market,NIM,EDT
^NQUSS402020GBP,Nasdaq US Small Cap Household G,GBP,us_market,NIM,EDT
^NQUSS402020GBPN,Nasdaq US Small Cap Household G,GBP,us_market,NIM,EDT
^NQUSS402020GBPT,Nasdaq US Small Cap Household G,GBP,us_market,NIM,EDT
^NQUSS402020JPY,Nasdaq US Small Cap Household G,JPY,us_market,NIM,EDT
^NQUSS402020JPYN,Nasdaq US Small Cap Household G,JPY,us_market,NIM,EDT
^NQUSS402020JPYT,Nasdaq US Small Cap Household G,JPY,us_market,NIM,EDT
^NQUSS402020N,Nasdaq US Small Cap Household G,USD,us_market,NIM,EDT
^NQUSS402020T,Nasdaq US Small Cap Household G,USD,us_market,NIM,EDT
^NQUSS402030,Nasdaq US Small Cap Leisure Goo,USD,us_market,NIM,EDT
^NQUSS40203010,,,,,
^NQUSS40203010AUD,Nasdaq US Small Cap Consumer El,AUD,us_market,NIM,EDT
^NQUSS40203010AUDN,Nasdaq US Small Cap Consumer El,AUD,us_market,NIM,EDT
^NQUSS40203010AUDT,,,,,
^NQUSS40203010CAD,Nasdaq US Small Cap Consumer El,CAD,us_market,NIM,EDT
^NQUSS40203010CADN,Nasdaq US Small Cap Consumer El,CAD,us_market,NIM,EDT
^NQUSS40203010CADT,,,,,
^NQUSS40203010EUR,Nasdaq US Small Cap Consumer El,EUR,us_market,NIM,EDT
^NQUSS40203010EURN,Nasdaq US Small Cap Consumer El,EUR,us_market,NIM,EDT
^NQUSS40203010EURT,Nasdaq US Small Cap Consumer El,EUR,us_market,NIM,EDT
^NQUSS40203010GBP,Nasdaq US Small Cap Consumer El,GBP,us_market,NIM,EDT
^NQUSS40203010GBPN,,,,,
^NQUSS40203010GBPT,,,,,
^NQUSS40203010JPY,,,,,
^NQUSS40203010JPYN,Nasdaq US Small Cap Consumer El,JPY,us_market,NIM,EDT
^NQUSS40203010JPYT,Nasdaq US Small Cap Consumer El,JPY,us_market,NIM,EDT
^NQUSS40203010N,,,,,
^NQUSS40203010T,Nasdaq US Small Cap Consumer El,USD,us_market,NIM,EDT
^NQUSS40203045,Nasdaq US Small Cap Toys Index,USD,us_market,NIM,EDT
^NQUSS40203045AUD,Nasdaq US Small Cap Toys AUD In,AUD,us_market,NIM,EDT
^NQUSS40203045AUDN,Nasdaq US Small Cap Toys AUD NT,AUD,us_market,NIM,EDT
^NQUSS40203045AUDT,Nasdaq US Small Cap Toys AUD TR,AUD,us_market,NIM,EDT
^NQUSS40203045CAD,,,,,
^NQUSS40203045CADN,Nasdaq US Small Cap Toys CAD NT,CAD,us_market,NIM,EDT
^NQUSS40203045CADT,,,,,
^NQUSS40203045EUR,,,,,
^NQUSS40203045EURN,,,,,
